case_id,slug,chunk,category,expected,actual,tier,deterministic,reason_code,latency_ms
7e9da8a765bd5540,palindrome-number,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,166.1
803016d4bc66b258,permutation-sequence,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,110.2
8039dc34089ad914,find-first-and-last-position-of-element-in-sorted-array,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,106.4
805dbe497a66323e,combinations,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,791.0
806cee4412dbc6b6,add-binary,2,timeout,incorrect,incorrect,execution-final,True,final_timeout,5159.9
80e22bf66ea776e1,container-with-most-water,2,blank,incorrect,incorrect,syntax,True,blank_answer,112.3
80eca39652e39e47,longest-palindromic-substring,1,exact_reference,correct,correct,execution-final,True,final_pass,160.6
81f47459e85f8df2,container-with-most-water,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,112.3
8243e9af39d4243d,powx-n,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,104.4
827ce0f6a5bfd06a,generate-parentheses,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,161.0
8295fe887735e997,permutation-sequence,2,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,165.9
82a8dd0cb4813e23,integer-to-roman,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,165.5
83013b5dc088eb25,add-binary,2,blank,incorrect,incorrect,syntax,True,blank_answer,111.4
8325ad96b3e60213,jump-game,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,163.2
84d9952300237bc9,3sum,1,wrong_after_divergent_prefix,incorrect,indeterminate,system,False,judge_unavailable,169.8
84eb4482cbe6423d,unique-paths,1,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,166.5
8504b7cbd58f4524,add-binary,2,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,167.8
851f0e325ec62795,container-with-most-water,1,exact_reference,correct,correct,execution-reference,True,reference_pass,169.9
852cf96cdd5e1b6c,gray-code,1,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,167.0
85922b76ce42aded,roman-to-integer,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,168.3
85df6de84118c922,3sum,2,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,168.7
865be718ba04a446,add-binary,1,blank,incorrect,incorrect,syntax,True,blank_answer,112.6
869012ce70c99951,jump-game,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,160.2
87366ff6746d5fd0,sqrtx,0,exact_reference,correct,correct,execution-reference,True,reference_pass,165.5
88515b1094d0ccd2,permutation-sequence,2,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_runtime_error,169.7
898d9307d29fcb4e,container-with-most-water,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,110.5
8a3066ab6df1c7aa,powx-n,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,104.2
8a5c4c4597a5ce80,edit-distance,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,105.4
8afe986f74cacd50,unique-paths,2,clean_logical_error,incorrect,incorrect,execution-final,True,final_runtime_error,159.4
8b398c13fbfb1f49,permutation-sequence,1,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,167.7
8bb5efa0d565e97d,generate-parentheses,1,blank,incorrect,incorrect,syntax,True,blank_answer,112.0
8c09b249f737b22d,combinations,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5685.7
8ddd80d4520aacdb,container-with-most-water,0,exact_reference,correct,correct,execution-reference,True,reference_pass,164.8
8decf3a2f7fccc58,longest-palindromic-substring,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5163.2
8eab975ac9b807e2,search-a-2d-matrix,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,166.7
8ff9483982897812,add-binary,2,exact_reference,correct,correct,execution-final,True,final_pass,166.0
900500aa8360ccbd,sqrtx,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5169.0
906d772f7c3cc4d3,longest-common-prefix,0,blank,incorrect,incorrect,syntax,True,blank_answer,117.8
90b519438f001945,roman-to-integer,1,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,172.1
90ea493ec5124c2c,roman-to-integer,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,114.6
91854058913f49d6,longest-palindromic-substring,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,172.4
91ecc274300d18bd,letter-combinations-of-a-phone-number,2,timeout,incorrect,incorrect,execution-final,True,final_timeout,5178.7
9221ece64f9ca7d8,median-of-two-sorted-arrays,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,110.2
922b9f582e0fbf61,sqrtx,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,159.5
930e362ed0dc24ff,longest-palindromic-substring,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5149.6
93fadf72e4b34de6,generate-parentheses,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,162.6
9496e268805baa83,add-binary,2,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,161.7
956f7cf626e6929b,permutation-sequence,2,policy_violation,incorrect,incorrect,policy,True,policy_violation,110.7
95adf5c5f8bf726a,permutation-sequence,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,108.6
95e662ba9f8ee10d,search-a-2d-matrix,1,exact_reference,correct,correct,execution-final,True,final_pass,158.1
96801e34aee5ebb7,roman-to-integer,0,exact_reference,correct,correct,execution-reference,True,reference_pass,162.3
96aaef0c8505001c,search-a-2d-matrix,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,160.9
96e272a92aabed49,roman-to-integer,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,160.2
979fd255e54d2b79,powx-n,1,renamed_variables,correct,correct,execution-final,True,final_pass,161.1
980d19ecea527bcd,edit-distance,1,no_op,incorrect,indeterminate,system,False,judge_unavailable,195.5
98a303c906fc5233,3sum,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,109.3
98eaed210c86ccda,letter-combinations-of-a-phone-number,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,159.0
99d4bff97c616be4,zigzag-conversion,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5145.3
9a2e15510236e96e,add-binary,1,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,167.7
9a368aedda5ab2f5,unique-paths,1,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,165.5
9a7016f4c59cbb57,letter-combinations-of-a-phone-number,2,syntax_error,incorrect,incorrect,syntax,True,syntax_error,109.5
9cd858b12de2ef52,zigzag-conversion,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,104.6
9cde9728b89a8eab,roman-to-integer,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,104.8
9d5de2e1a6bf8f6a,roman-to-integer,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,161.5
9d942002517e40e0,permutation-sequence,1,wrong_after_divergent_prefix,incorrect,indeterminate,system,False,judge_unavailable,165.1
9e8552741385b998,search-a-2d-matrix,0,blank,incorrect,incorrect,syntax,True,blank_answer,108.9
9f0fb3ca898f67c4,unique-paths,1,timeout,incorrect,indeterminate,system,False,judge_unavailable,5146.4
a129e4f64ee09fd5,search-a-2d-matrix,0,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,164.2
a2f9e6dd0cadd03e,container-with-most-water,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,161.8
a34ef71abc84c435,integer-to-roman,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,163.0
a37c22b5caacabe0,powx-n,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5146.7
a391293ef37cf47c,integer-to-roman,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5152.2
a3a5098dfd7ff67f,integer-to-roman,1,renamed_variables,correct,correct,execution-final,True,final_pass,162.1
a47a7fd39ef539ac,jump-game,0,exact_reference,correct,correct,execution-reference,True,reference_pass,162.3
a53f8157aa85f829,sqrtx,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,109.8
a5d0142116b34938,roman-to-integer,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5140.7
a5d8f1def41fb44c,container-with-most-water,0,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,164.6
a653315075b0d812,integer-to-roman,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,171.6
a68594579fa6727d,generate-parentheses,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,162.3
a7195dd260263687,permutation-sequence,0,exact_reference,correct,correct,execution-reference,True,reference_pass,170.1
a76394adba899143,letter-combinations-of-a-phone-number,2,blank,incorrect,incorrect,syntax,True,blank_answer,115.5
a7ba50b436bdc44b,find-first-and-last-position-of-element-in-sorted-array,2,policy_violation,incorrect,incorrect,policy,True,policy_violation,109.7
a801c868d328d152,longest-palindromic-substring,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,109.0
a8d6c67749c377c4,generate-parentheses,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5146.2
a9b7b435709dc4a0,longest-palindromic-substring,1,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,162.9
a9c54fcc2bdeec28,find-first-and-last-position-of-element-in-sorted-array,2,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,164.0
a9e177c0942a76f8,add-binary,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,112.0
ab5c6724c96cc2b2,edit-distance,2,syntax_error,incorrect,incorrect,syntax,True,syntax_error,104.9
ab96f03fc986cccb,container-with-most-water,1,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,160.7
abe81dfa8dc71618,jump-game,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5149.9
ac4332fcafe70337,longest-common-prefix,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,110.6
ac643d7809014885,sqrtx,0,blank,incorrect,incorrect,syntax,True,blank_answer,104.4
ac91ee0d3bd25475,median-of-two-sorted-arrays,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,103.7
ae5ad0361e00909f,palindrome-number,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,159.9
af118170ccf4be2b,3sum,1,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,169.9
b061ba3c3d462a7a,letter-combinations-of-a-phone-number,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,162.0
b18928701494f298,longest-common-prefix,1,exact_reference,correct,correct,execution-final,True,final_pass,162.1
b1de47c185d7e0c8,zigzag-conversion,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,161.8
b296d9c68d1ae261,find-first-and-last-position-of-element-in-sorted-array,2,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,162.4
b2d18a562e09c5af,zigzag-conversion,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,161.6
b34c4a23459f7da6,permutation-sequence,1,blank,incorrect,incorrect,syntax,True,blank_answer,109.1
b45fca958a517f93,unique-paths,1,no_op,incorrect,indeterminate,system,False,judge_unavailable,157.2
b4e885186ead007e,jump-game,1,clean_logical_error,incorrect,incorrect,execution-final,True,final_wrong_output,162.2
b5e5cf21863885f8,letter-combinations-of-a-phone-number,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,109.3
b5eb74de62b979c7,zigzag-conversion,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,156.7
b6271d04d0ece88e,palindrome-number,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,163.0
b6db62b1c0e87f73,add-binary,2,clean_logical_error,incorrect,incorrect,execution-final,True,final_runtime_error,162.5
b7630f7eb03005c3,sqrtx,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,161.4
b84423f0afac095c,jump-game,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,161.8
b91cf3e4629aa093,find-first-and-last-position-of-element-in-sorted-array,1,timeout,incorrect,indeterminate,system,False,judge_unavailable,5152.8
b96b4c81feaa62d6,generate-parentheses,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,110.8
baa997a22e025ed5,3sum,2,timeout,incorrect,incorrect,execution-final,True,final_timeout,5144.5
bad4be5afa9a6d09,integer-to-roman,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5169.7
bb23eb5cb25a8b90,palindrome-number,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,169.0
bb54b5e4b7b559f3,median-of-two-sorted-arrays,1,blank,incorrect,incorrect,syntax,True,blank_answer,112.2
bc0bdcd9322b8b55,permutation-sequence,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,165.9
bca42eae9249436c,longest-palindromic-substring,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,171.9
bd2d789d407a2aa0,3sum,2,exact_reference,correct,correct,execution-final,True,final_pass,173.0
bd327eda99c5947a,integer-to-roman,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,175.1
bd4fab7fa796a369,search-a-2d-matrix,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5174.7
bd5ef6cee206dbac,container-with-most-water,2,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,166.1
bd97def80b0dc34e,edit-distance,1,blank,incorrect,incorrect,syntax,True,blank_answer,109.8
be368bee100d75a2,edit-distance,0,exact_reference,correct,correct,execution-reference,True,reference_pass,158.0
be60e7cb212a16aa,median-of-two-sorted-arrays,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,161.7
c0baa741c4390986,search-a-2d-matrix,0,exact_reference,correct,correct,execution-reference,True,reference_pass,163.6
c0e341052a229f0b,search-a-2d-matrix,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5146.4
c11a28c9184c5674,permutation-sequence,2,blank,incorrect,incorrect,syntax,True,blank_answer,110.6
c14d823782d5b710,container-with-most-water,2,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,157.4
c183d6abca8262cd,combinations,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5667.4
c1fce3971b9d6b25,container-with-most-water,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,160.0
c2873b57e8b9a238,find-first-and-last-position-of-element-in-sorted-array,1,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,162.4
c28cceefa9877c77,integer-to-roman,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,109.6
c2f51c374fc917fa,unique-paths,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,161.0
c37e3cfe61826121,roman-to-integer,0,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,166.7
c39925762e548cdf,add-binary,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,112.8
c3c857acf32a0bd8,add-binary,1,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,160.8
c3da41ba3e91cb62,3sum,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,112.0
c4465c88b2a07d09,unique-paths,2,clean_logical_error,incorrect,incorrect,execution-final,True,final_runtime_error,158.3
c463ee82a00db087,unique-paths,0,blank,incorrect,incorrect,syntax,True,blank_answer,112.5
c5e18cb9e59053f8,integer-to-roman,1,blank,incorrect,incorrect,syntax,True,blank_answer,108.7
c6a2478801ad547c,generate-parentheses,0,exact_reference,correct,correct,execution-reference,True,reference_pass,162.6
c6b51e30124b247f,roman-to-integer,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,162.9
c6bb21d8d0f4b95f,palindrome-number,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,164.3
c81c114d718b0591,palindrome-number,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,109.8
c970b959203ed1f9,unique-paths,2,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,158.2
c9773b01509b799c,roman-to-integer,1,exact_reference,correct,correct,execution-final,True,final_pass,164.7
c99bc7d02aca331f,roman-to-integer,1,blank,incorrect,incorrect,syntax,True,blank_answer,111.0
ca977de845829b2c,sqrtx,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,159.6
cbd534c337bb4c4e,permutation-sequence,0,blank,incorrect,incorrect,syntax,True,blank_answer,110.0
cca94e8bafb04476,palindrome-number,1,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,158.0
cd34b3d086e56585,3sum,1,exact_reference,correct,correct,execution-reference,True,reference_pass,163.1
cd54c616ca74e225,jump-game,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5152.4
cea88505914bf21f,generate-parentheses,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,111.5
cf4342427051f982,powx-n,0,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,157.4
cf9d6409d6bd69be,edit-distance,2,policy_violation,incorrect,incorrect,policy,True,policy_violation,109.5
cfc138c508beedb9,gray-code,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,156.9
cfe0f00a4e09dce5,jump-game,1,blank,incorrect,incorrect,syntax,True,blank_answer,109.8
cfedc67e5b1b3b6e,search-a-2d-matrix,1,blank,incorrect,incorrect,syntax,True,blank_answer,104.7
d071c79762e02c72,edit-distance,1,exact_reference,correct,correct,execution-reference,True,reference_pass,156.8
d126b355d41a62ac,search-a-2d-matrix,1,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,161.6
d154b71297773e23,sqrtx,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,110.3
d1559721b488be96,edit-distance,2,timeout,incorrect,incorrect,execution-final,True,final_timeout,5152.1
d1992c8c360e979e,add-binary,2,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,165.7
d1dbd4b74b11ee5b,longest-common-prefix,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,162.2
d290024ce10c1c66,add-binary,0,blank,incorrect,incorrect,syntax,True,blank_answer,109.2
d2939374a045da91,jump-game,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,161.6
d2c28c5a0546027a,container-with-most-water,0,blank,incorrect,incorrect,syntax,True,blank_answer,109.9
d31fd987892f20bc,longest-common-prefix,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,104.1
d32662d8f00d6143,generate-parentheses,1,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,157.9
d3983c0e23896110,unique-paths,2,syntax_error,incorrect,incorrect,syntax,True,syntax_error,109.5
d50e6033984e566e,3sum,1,blank,incorrect,incorrect,syntax,True,blank_answer,104.7
d53bb402390ecf04,median-of-two-sorted-arrays,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5157.5
d57730aa6a853f20,longest-common-prefix,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5165.3
d65f9b5b2bcc652d,edit-distance,1,wrong_after_revealed_prefix,incorrect,indeterminate,system,False,judge_unavailable,169.7
d73d36b14d9d54b6,combinations,1,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,955.8
d7aad648ca0af42b,add-binary,0,exact_reference,correct,correct,execution-reference,True,reference_pass,163.7
d9cc8cf15dac8702,add-binary,2,policy_violation,incorrect,incorrect,policy,True,policy_violation,111.6
da242df5ce0528dc,letter-combinations-of-a-phone-number,1,timeout,incorrect,indeterminate,system,False,judge_unavailable,5157.1
da3cb1189200f2bb,add-binary,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,174.1
da5cf32fc8aeaf27,longest-palindromic-substring,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,172.5
da6374ff43181fdf,container-with-most-water,2,timeout,incorrect,incorrect,execution-final,True,final_timeout,5175.5
db877a9acfaa324d,powx-n,1,exact_reference,correct,correct,execution-final,True,final_pass,169.2
dba5415e510b5ad7,letter-combinations-of-a-phone-number,2,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,168.5
dc45b94be70cb050,gray-code,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,111.8
dd314ae6935529ce,find-first-and-last-position-of-element-in-sorted-array,1,no_op,incorrect,indeterminate,system,False,judge_unavailable,163.7
dd401fe5af99d9c8,add-binary,2,syntax_error,incorrect,incorrect,syntax,True,syntax_error,115.3
dd6cfbdec2cbb450,letter-combinations-of-a-phone-number,1,no_op,incorrect,indeterminate,system,False,judge_unavailable,163.1
dd8cfeb22fd6a45b,find-first-and-last-position-of-element-in-sorted-array,2,timeout,incorrect,incorrect,execution-final,True,final_timeout,5201.6
dde433eb99f98bc4,permutation-sequence,2,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,170.0
de762141d60268e6,jump-game,1,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,163.4
de90c7978ab21880,zigzag-conversion,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5170.0
df8adfd6dc303c48,sqrtx,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,182.6
dfaefc46ffa01f1a,permutation-sequence,2,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,169.9
e00725acf9ca0f94,palindrome-number,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,111.8
e010c36bdd479940,sqrtx,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,105.3
e0bc0d81246246ac,letter-combinations-of-a-phone-number,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,107.2
e11716a37ff37a89,edit-distance,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,106.6
e126e9788b51e8f6,generate-parentheses,1,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,167.1
e1d6c1378032d218,generate-parentheses,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,174.9
e2075b1a1f3f17c2,zigzag-conversion,0,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,167.4
e300653b1fb9d655,edit-distance,2,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,167.8
e30d0a7f49576a10,longest-common-prefix,1,clean_logical_error,incorrect,incorrect,execution-final,True,final_wrong_output,168.1
e336afd2f40fb8a7,jump-game,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,112.2
e528a276b84dbcc5,gray-code,0,blank,incorrect,incorrect,syntax,True,blank_answer,106.1
e65470c89196afc8,combinations,1,blank,incorrect,incorrect,syntax,True,blank_answer,107.0
e682e7486ad34839,palindrome-number,0,blank,incorrect,incorrect,syntax,True,blank_answer,106.8
e68e109fef1fa6f9,find-first-and-last-position-of-element-in-sorted-array,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,107.9
e8b8883e07cd14af,find-first-and-last-position-of-element-in-sorted-array,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,105.7
e8e123a3e3a4a425,container-with-most-water,1,no_op,incorrect,indeterminate,system,False,judge_unavailable,159.2
e93bccc065a823e6,edit-distance,0,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,170.2
e9d18a8201243c2f,integer-to-roman,1,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,165.1
e9da2ec08bd74be8,integer-to-roman,1,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,171.2
ea2bdfe5ad49541b,permutation-sequence,2,syntax_error,incorrect,incorrect,syntax,True,syntax_error,112.1
ea50f33a3e84ca50,unique-paths,2,blank,incorrect,incorrect,syntax,True,blank_answer,108.0
eb33fd30baae1dda,find-first-and-last-position-of-element-in-sorted-array,1,wrong_after_divergent_prefix,incorrect,indeterminate,system,False,judge_unavailable,159.1
eb42bbb40c9a268d,powx-n,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,166.0
eb442faa3282179f,container-with-most-water,1,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,167.3
eb78e2f4930a8cb7,jump-game,1,exact_reference,correct,correct,execution-final,True,final_pass,168.2
ebfdeca7a20623c9,find-first-and-last-position-of-element-in-sorted-array,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,168.8
ecd7ab37715486cb,3sum,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,112.7
ee4c9bad8a920c29,jump-game,0,blank,incorrect,incorrect,syntax,True,blank_answer,104.7
ef42e21ccaabcbe8,search-a-2d-matrix,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,105.5
f0fe2dfd938cf36e,permutation-sequence,1,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,160.6
f17acfa82ddd58d2,median-of-two-sorted-arrays,0,blank,incorrect,incorrect,syntax,True,blank_answer,113.1
f265f1da9a51d5cd,median-of-two-sorted-arrays,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,159.3
f2751537f747b8ba,permutation-sequence,1,exact_reference,correct,correct,execution-reference,True,reference_pass,165.9
f2d2f412b54ab817,find-first-and-last-position-of-element-in-sorted-array,1,blank,incorrect,incorrect,syntax,True,blank_answer,111.3
f6abec61eb0b6d59,find-first-and-last-position-of-element-in-sorted-array,1,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,165.7
f7d2ce4ecdf30146,find-first-and-last-position-of-element-in-sorted-array,1,wrong_after_revealed_prefix,incorrect,indeterminate,system,False,judge_unavailable,165.0
f818cf3b31d5e1cc,generate-parentheses,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,169.7
f918fe54b6f4aa62,palindrome-number,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5164.9
f961856736ced755,longest-common-prefix,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,165.3
f974fae44eafbec2,edit-distance,0,blank,incorrect,incorrect,syntax,True,blank_answer,111.7
fa1d4065cf227eda,permutation-sequence,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5160.7
fa6cc63fa87f49d3,find-first-and-last-position-of-element-in-sorted-array,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,167.3
fa910df20dabfce4,gray-code,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,168.9
fa915a1dcd3560c2,jump-game,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,167.0
faa32fb019d2bf43,add-binary,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,111.4
fabb7722954080c6,powx-n,0,exact_reference,correct,correct,execution-reference,True,reference_pass,162.1
fad383b9f17aa2ba,combinations,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,113.5
fb8df2b80ecc244e,median-of-two-sorted-arrays,0,exact_reference,correct,correct,execution-reference,True,reference_pass,161.9
fb96c279d2d8561b,generate-parentheses,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,111.6
fbdc3485001c1ae7,letter-combinations-of-a-phone-number,2,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,158.1
fc42812ea7671362,gray-code,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,167.0
fd451bbc10e50232,unique-paths,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5161.5
fe05b7135421f86c,add-binary,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,125.0
fe0868391241a136,palindrome-number,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5155.5
fea46de393e0a170,powx-n,1,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,168.0
ff1b6c6797508106,median-of-two-sorted-arrays,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5167.7
ff61003eac69c170,find-first-and-last-position-of-element-in-sorted-array,2,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,168.3
ffe68a0d508fac64,powx-n,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,169.2
