case_id,slug,chunk,category,expected,actual,tier,deterministic,reason_code,latency_ms
795f2b41c6fb018e,jump-game,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,161.4
7972b645d1ba924c,3sum,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5149.4
79eb4a7181394221,zigzag-conversion,0,blank,incorrect,incorrect,syntax,True,blank_answer,110.6
79efc107d76b5cce,letter-combinations-of-a-phone-number,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5175.7
7a3ca2f42f24576d,palindrome-number,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,164.2
7a4ab265e7d539ab,zigzag-conversion,0,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,161.8
7c01c7fe13229354,container-with-most-water,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,162.4
7c061e058e771070,sqrtx,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,162.0
7c605fabc85961bf,palindrome-number,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,5147.2
7ca4356a19c2b262,3sum,2,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,161.8
7cb20ff8e9765fe8,integer-to-roman,0,blank,incorrect,incorrect,syntax,True,blank_answer,108.7
7ceb982e868c906a,permutation-sequence,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,161.3
7d57b8c95dd2ef09,container-with-most-water,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5153.0
7e311f6955983202,unique-paths,1,exact_reference,correct,correct,execution-reference,True,reference_pass,163.7
7e9da8a765bd5540,palindrome-number,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,161.1
803016d4bc66b258,permutation-sequence,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,110.1
8039dc34089ad914,find-first-and-last-position-of-element-in-sorted-array,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,110.0
805dbe497a66323e,combinations,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,173.8
806cee4412dbc6b6,add-binary,2,timeout,incorrect,incorrect,execution-final,True,final_timeout,5144.6
80e22bf66ea776e1,container-with-most-water,2,blank,incorrect,incorrect,syntax,True,blank_answer,110.9
80eca39652e39e47,longest-palindromic-substring,1,exact_reference,correct,correct,execution-final,True,final_pass,159.0
81f47459e85f8df2,container-with-most-water,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,109.9
8243e9af39d4243d,powx-n,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,105.2
827ce0f6a5bfd06a,generate-parentheses,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,157.9
8295fe887735e997,permutation-sequence,2,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,161.4
82a8dd0cb4813e23,integer-to-roman,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,163.8
83013b5dc088eb25,add-binary,2,blank,incorrect,incorrect,syntax,True,blank_answer,108.7
8325ad96b3e60213,jump-game,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,158.5
84d9952300237bc9,3sum,1,wrong_after_divergent_prefix,incorrect,indeterminate,system,False,judge_unavailable,162.0
84eb4482cbe6423d,unique-paths,1,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,162.2
8504b7cbd58f4524,add-binary,2,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,162.3
851f0e325ec62795,container-with-most-water,1,exact_reference,correct,correct,execution-reference,True,reference_pass,162.2
852cf96cdd5e1b6c,gray-code,1,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,161.3
85922b76ce42aded,roman-to-integer,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,161.7
85df6de84118c922,3sum,2,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,163.1
865be718ba04a446,add-binary,1,blank,incorrect,incorrect,syntax,True,blank_answer,109.1
869012ce70c99951,jump-game,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,157.9
87366ff6746d5fd0,sqrtx,0,exact_reference,correct,correct,execution-reference,True,reference_pass,161.8
88515b1094d0ccd2,permutation-sequence,2,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_runtime_error,162.3
898d9307d29fcb4e,container-with-most-water,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,110.2
8a3066ab6df1c7aa,powx-n,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,105.3
8a5c4c4597a5ce80,edit-distance,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,104.2
8afe986f74cacd50,unique-paths,2,clean_logical_error,incorrect,incorrect,execution-final,True,final_runtime_error,157.4
8b398c13fbfb1f49,permutation-sequence,1,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,162.1
8bb5efa0d565e97d,generate-parentheses,1,blank,incorrect,incorrect,syntax,True,blank_answer,108.8
8c09b249f737b22d,combinations,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5145.9
8db3d861540043f9,letter-combinations-of-a-phone-number,1,renamed_variables,correct,indeterminate,system,False,judge_unavailable,162.0
8ddd80d4520aacdb,container-with-most-water,0,exact_reference,correct,correct,execution-reference,True,reference_pass,167.1
8decf3a2f7fccc58,longest-palindromic-substring,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5155.4
8eab975ac9b807e2,search-a-2d-matrix,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,170.1
8ff9483982897812,add-binary,2,exact_reference,correct,correct,execution-final,True,final_pass,164.6
900500aa8360ccbd,sqrtx,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5161.4
906d772f7c3cc4d3,longest-common-prefix,0,blank,incorrect,incorrect,syntax,True,blank_answer,112.2
90b519438f001945,roman-to-integer,1,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,163.9
90ea493ec5124c2c,roman-to-integer,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,111.6
91854058913f49d6,longest-palindromic-substring,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,161.5
91ecc274300d18bd,letter-combinations-of-a-phone-number,2,timeout,incorrect,incorrect,execution-final,True,final_timeout,5173.1
9221ece64f9ca7d8,median-of-two-sorted-arrays,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,112.6
922b9f582e0fbf61,sqrtx,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,169.3
930e362ed0dc24ff,longest-palindromic-substring,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5160.6
93fadf72e4b34de6,generate-parentheses,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,173.1
9496e268805baa83,add-binary,2,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,171.1
956f7cf626e6929b,permutation-sequence,2,policy_violation,incorrect,incorrect,policy,True,policy_violation,112.6
95adf5c5f8bf726a,permutation-sequence,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,105.8
95e662ba9f8ee10d,search-a-2d-matrix,1,exact_reference,correct,correct,execution-final,True,final_pass,159.9
96801e34aee5ebb7,roman-to-integer,0,exact_reference,correct,correct,execution-reference,True,reference_pass,160.4
96aaef0c8505001c,search-a-2d-matrix,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,161.5
96e272a92aabed49,roman-to-integer,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,160.9
980d19ecea527bcd,edit-distance,1,no_op,incorrect,indeterminate,system,False,judge_unavailable,161.9
98a303c906fc5233,3sum,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,109.3
98eaed210c86ccda,letter-combinations-of-a-phone-number,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,156.3
99d4bff97c616be4,zigzag-conversion,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5146.8
9a2e15510236e96e,add-binary,1,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,162.5
9a368aedda5ab2f5,unique-paths,1,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,161.1
9a7016f4c59cbb57,letter-combinations-of-a-phone-number,2,syntax_error,incorrect,incorrect,syntax,True,syntax_error,108.2
9cd858b12de2ef52,zigzag-conversion,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,104.7
9cde9728b89a8eab,roman-to-integer,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,104.2
9d5de2e1a6bf8f6a,roman-to-integer,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,156.0
9d942002517e40e0,permutation-sequence,1,wrong_after_divergent_prefix,incorrect,indeterminate,system,False,judge_unavailable,160.4
9e1894b518398fa9,3sum,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,160.8
9e8552741385b998,search-a-2d-matrix,0,blank,incorrect,incorrect,syntax,True,blank_answer,108.5
9f0fb3ca898f67c4,unique-paths,1,timeout,incorrect,indeterminate,system,False,judge_unavailable,5142.3
a129e4f64ee09fd5,search-a-2d-matrix,0,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,162.8
a20bcb6c4d24ee58,roman-to-integer,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,160.7
a2f9e6dd0cadd03e,container-with-most-water,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,159.5
a34ef71abc84c435,integer-to-roman,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,160.0
a37c22b5caacabe0,powx-n,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5147.1
a391293ef37cf47c,integer-to-roman,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5148.2
a47a7fd39ef539ac,jump-game,0,exact_reference,correct,correct,execution-reference,True,reference_pass,165.8
a53f8157aa85f829,sqrtx,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,110.3
a5d0142116b34938,roman-to-integer,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5142.3
a5d8f1def41fb44c,container-with-most-water,0,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,162.6
a653315075b0d812,integer-to-roman,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,161.5
a68594579fa6727d,generate-parentheses,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,163.9
a7195dd260263687,permutation-sequence,0,exact_reference,correct,correct,execution-reference,True,reference_pass,160.6
a76394adba899143,letter-combinations-of-a-phone-number,2,blank,incorrect,incorrect,syntax,True,blank_answer,108.7
a7ba50b436bdc44b,find-first-and-last-position-of-element-in-sorted-array,2,policy_violation,incorrect,incorrect,policy,True,policy_violation,108.8
a801c868d328d152,longest-palindromic-substring,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,105.2
a8c48c1acc89eef7,zigzag-conversion,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,157.8
a8d6c67749c377c4,generate-parentheses,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5149.1
a97444f4c70a42ed,longest-common-prefix,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,171.2
a9b7b435709dc4a0,longest-palindromic-substring,1,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,179.8
a9c54fcc2bdeec28,find-first-and-last-position-of-element-in-sorted-array,2,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,174.2
a9e177c0942a76f8,add-binary,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,112.4
ab2edb1b9d564ef5,longest-palindromic-substring,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,161.3
ab5c6724c96cc2b2,edit-distance,2,syntax_error,incorrect,incorrect,syntax,True,syntax_error,109.7
ab96f03fc986cccb,container-with-most-water,1,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,156.9
abe81dfa8dc71618,jump-game,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5161.0
ac4332fcafe70337,longest-common-prefix,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,112.6
ac643d7809014885,sqrtx,0,blank,incorrect,incorrect,syntax,True,blank_answer,104.2
ac91ee0d3bd25475,median-of-two-sorted-arrays,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,104.7
ae5ad0361e00909f,palindrome-number,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,160.6
aea9c513851e8ae6,powx-n,1,renamed_variables,correct,incorrect,execution-final,True,final_runtime_error,162.5
af118170ccf4be2b,3sum,1,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,162.0
b061ba3c3d462a7a,letter-combinations-of-a-phone-number,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,160.1
b18928701494f298,longest-common-prefix,1,exact_reference,correct,correct,execution-final,True,final_pass,161.7
b1de47c185d7e0c8,zigzag-conversion,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,168.1
b296d9c68d1ae261,find-first-and-last-position-of-element-in-sorted-array,2,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,162.7
b2d18a562e09c5af,zigzag-conversion,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,162.4
b2fcb41e81eb7952,generate-parentheses,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,163.0
b34c4a23459f7da6,permutation-sequence,1,blank,incorrect,incorrect,syntax,True,blank_answer,109.4
b36faf5e149e73b6,sqrtx,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,156.3
b45fca958a517f93,unique-paths,1,no_op,incorrect,indeterminate,system,False,judge_unavailable,160.2
b4e885186ead007e,jump-game,1,clean_logical_error,incorrect,incorrect,execution-final,True,final_wrong_output,171.4
b5e5cf21863885f8,letter-combinations-of-a-phone-number,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,112.0
b5eb74de62b979c7,zigzag-conversion,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,161.1
b6271d04d0ece88e,palindrome-number,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,168.0
b6db62b1c0e87f73,add-binary,2,clean_logical_error,incorrect,incorrect,execution-final,True,final_runtime_error,162.2
b7630f7eb03005c3,sqrtx,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,161.3
b7f3cc0e14dbb499,add-binary,2,renamed_variables,correct,incorrect,execution-final,True,final_runtime_error,166.2
b84423f0afac095c,jump-game,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,165.4
b91cf3e4629aa093,find-first-and-last-position-of-element-in-sorted-array,1,timeout,incorrect,indeterminate,system,False,judge_unavailable,5157.1
b96b4c81feaa62d6,generate-parentheses,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,129.7
baa997a22e025ed5,3sum,2,timeout,incorrect,incorrect,execution-final,True,final_timeout,5155.0
bad4be5afa9a6d09,integer-to-roman,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5163.3
badd191801f073b7,powx-n,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_runtime_error,165.5
bb23eb5cb25a8b90,palindrome-number,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,201.0
bb3f6321d033c0b1,edit-distance,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,165.7
bb54b5e4b7b559f3,median-of-two-sorted-arrays,1,blank,incorrect,incorrect,syntax,True,blank_answer,111.6
bc0bdcd9322b8b55,permutation-sequence,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,161.1
bca42eae9249436c,longest-palindromic-substring,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,162.5
bd2d789d407a2aa0,3sum,2,exact_reference,correct,correct,execution-final,True,final_pass,164.0
bd327eda99c5947a,integer-to-roman,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,165.5
bd4fab7fa796a369,search-a-2d-matrix,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5169.6
bd5ef6cee206dbac,container-with-most-water,2,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,163.3
bd97def80b0dc34e,edit-distance,1,blank,incorrect,incorrect,syntax,True,blank_answer,109.4
be368bee100d75a2,edit-distance,0,exact_reference,correct,correct,execution-reference,True,reference_pass,156.9
be60e7cb212a16aa,median-of-two-sorted-arrays,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,165.2
be92fe7def764eca,integer-to-roman,1,renamed_variables,correct,incorrect,execution-final,True,final_runtime_error,169.3
c0b741acc2b0f960,longest-common-prefix,1,renamed_variables,correct,correct,execution-final,True,final_pass,169.7
c0baa741c4390986,search-a-2d-matrix,0,exact_reference,correct,correct,execution-reference,True,reference_pass,169.3
c0e341052a229f0b,search-a-2d-matrix,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5156.3
c11a28c9184c5674,permutation-sequence,2,blank,incorrect,incorrect,syntax,True,blank_answer,111.3
c14d823782d5b710,container-with-most-water,2,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,163.0
c183d6abca8262cd,combinations,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5163.7
c1fce3971b9d6b25,container-with-most-water,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,165.9
c2873b57e8b9a238,find-first-and-last-position-of-element-in-sorted-array,1,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,170.4
c28cceefa9877c77,integer-to-roman,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,108.4
c2f51c374fc917fa,unique-paths,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,162.2
c37e3cfe61826121,roman-to-integer,0,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,166.3
c39925762e548cdf,add-binary,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,109.2
c3c857acf32a0bd8,add-binary,1,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,163.5
c3da41ba3e91cb62,3sum,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,110.8
c4465c88b2a07d09,unique-paths,2,clean_logical_error,incorrect,incorrect,execution-final,True,final_runtime_error,163.4
c463ee82a00db087,unique-paths,0,blank,incorrect,incorrect,syntax,True,blank_answer,110.2
c5e18cb9e59053f8,integer-to-roman,1,blank,incorrect,incorrect,syntax,True,blank_answer,104.3
c6a2478801ad547c,generate-parentheses,0,exact_reference,correct,correct,execution-reference,True,reference_pass,165.2
c6b51e30124b247f,roman-to-integer,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,165.6
c6bb21d8d0f4b95f,palindrome-number,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,166.7
c81c114d718b0591,palindrome-number,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,110.1
c970b959203ed1f9,unique-paths,2,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,161.5
c9773b01509b799c,roman-to-integer,1,exact_reference,correct,correct,execution-final,True,final_pass,168.0
c99bc7d02aca331f,roman-to-integer,1,blank,incorrect,incorrect,syntax,True,blank_answer,109.3
ca977de845829b2c,sqrtx,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,161.2
cbd534c337bb4c4e,permutation-sequence,0,blank,incorrect,incorrect,syntax,True,blank_answer,111.4
cc612532de5ec8e2,permutation-sequence,2,renamed_variables,correct,incorrect,execution-final,True,final_runtime_error,161.7
cca94e8bafb04476,palindrome-number,1,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,167.7
cd34b3d086e56585,3sum,1,exact_reference,correct,correct,execution-reference,True,reference_pass,166.4
cd54c616ca74e225,jump-game,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5165.1
cde3f2578282fde0,search-a-2d-matrix,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,168.2
ce98514c206d9b8a,powx-n,0,renamed_variables,correct,indeterminate,system,False,judge_unavailable,168.9
cea88505914bf21f,generate-parentheses,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,111.2
cf4342427051f982,powx-n,0,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,164.6
cf9d6409d6bd69be,edit-distance,2,policy_violation,incorrect,incorrect,policy,True,policy_violation,113.9
cfc138c508beedb9,gray-code,1,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,162.3
cfe0f00a4e09dce5,jump-game,1,blank,incorrect,incorrect,syntax,True,blank_answer,109.7
cfedc67e5b1b3b6e,search-a-2d-matrix,1,blank,incorrect,incorrect,syntax,True,blank_answer,104.4
d071c79762e02c72,edit-distance,1,exact_reference,correct,correct,execution-reference,True,reference_pass,162.0
d126b355d41a62ac,search-a-2d-matrix,1,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,170.0
d154b71297773e23,sqrtx,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,110.0
d1559721b488be96,edit-distance,2,timeout,incorrect,incorrect,execution-final,True,final_timeout,5160.4
d1992c8c360e979e,add-binary,2,wrong_after_divergent_prefix,incorrect,incorrect,execution-final,True,final_runtime_error,167.5
d1dbd4b74b11ee5b,longest-common-prefix,1,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,169.8
d290024ce10c1c66,add-binary,0,blank,incorrect,incorrect,syntax,True,blank_answer,110.4
d2939374a045da91,jump-game,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,164.3
d2c28c5a0546027a,container-with-most-water,0,blank,incorrect,incorrect,syntax,True,blank_answer,111.5
d31fd987892f20bc,longest-common-prefix,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,106.2
d32662d8f00d6143,generate-parentheses,1,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,162.8
d3983c0e23896110,unique-paths,2,syntax_error,incorrect,incorrect,syntax,True,syntax_error,112.1
d50e6033984e566e,3sum,1,blank,incorrect,incorrect,syntax,True,blank_answer,103.5
d53bb402390ecf04,median-of-two-sorted-arrays,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5158.3
d57730aa6a853f20,longest-common-prefix,1,timeout,incorrect,incorrect,execution-final,True,final_timeout,5162.5
d65f9b5b2bcc652d,edit-distance,1,wrong_after_revealed_prefix,incorrect,indeterminate,system,False,judge_unavailable,164.5
d73d36b14d9d54b6,combinations,1,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,395.0
d7aad648ca0af42b,add-binary,0,exact_reference,correct,correct,execution-reference,True,reference_pass,165.4
d9cc8cf15dac8702,add-binary,2,policy_violation,incorrect,incorrect,policy,True,policy_violation,111.9
da242df5ce0528dc,letter-combinations-of-a-phone-number,1,timeout,incorrect,indeterminate,system,False,judge_unavailable,5156.8
da3cb1189200f2bb,add-binary,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,166.3
da5cf32fc8aeaf27,longest-palindromic-substring,0,no_op,incorrect,indeterminate,system,False,judge_unavailable,167.1
da6374ff43181fdf,container-with-most-water,2,timeout,incorrect,incorrect,execution-final,True,final_timeout,5160.9
db247847cf56e35e,median-of-two-sorted-arrays,1,renamed_variables,correct,incorrect,execution-final,True,final_runtime_error,170.8
db877a9acfaa324d,powx-n,1,exact_reference,correct,correct,execution-final,True,final_pass,168.8
dba5415e510b5ad7,letter-combinations-of-a-phone-number,2,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,186.3
dc45b94be70cb050,gray-code,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,110.7
dd314ae6935529ce,find-first-and-last-position-of-element-in-sorted-array,1,no_op,incorrect,indeterminate,system,False,judge_unavailable,166.6
dd401fe5af99d9c8,add-binary,2,syntax_error,incorrect,incorrect,syntax,True,syntax_error,111.0
dd6cfbdec2cbb450,letter-combinations-of-a-phone-number,1,no_op,incorrect,indeterminate,system,False,judge_unavailable,160.7
dd8cfeb22fd6a45b,find-first-and-last-position-of-element-in-sorted-array,2,timeout,incorrect,incorrect,execution-final,True,final_timeout,5158.9
dde433eb99f98bc4,permutation-sequence,2,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,168.0
de762141d60268e6,jump-game,1,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,169.2
de90c7978ab21880,zigzag-conversion,0,timeout,incorrect,indeterminate,system,False,judge_unavailable,5163.8
df8adfd6dc303c48,sqrtx,0,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,164.7
dfaefc46ffa01f1a,permutation-sequence,2,runtime_error,incorrect,incorrect,execution-final,True,final_runtime_error,165.4
e00725acf9ca0f94,palindrome-number,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,110.0
e010c36bdd479940,sqrtx,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,109.7
e0bc0d81246246ac,letter-combinations-of-a-phone-number,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,105.6
e11716a37ff37a89,edit-distance,0,syntax_error,incorrect,incorrect,syntax,True,syntax_error,105.5
e126e9788b51e8f6,generate-parentheses,1,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,161.5
e1d6c1378032d218,generate-parentheses,0,boundary_off_by_one,incorrect,indeterminate,system,False,harness_error,173.3
e2075b1a1f3f17c2,zigzag-conversion,0,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,167.6
e300653b1fb9d655,edit-distance,2,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,170.7
e30d0a7f49576a10,longest-common-prefix,1,clean_logical_error,incorrect,incorrect,execution-final,True,final_wrong_output,166.3
e336afd2f40fb8a7,jump-game,0,policy_violation,incorrect,incorrect,policy,True,policy_violation,111.0
e528a276b84dbcc5,gray-code,0,blank,incorrect,incorrect,syntax,True,blank_answer,105.4
e65470c89196afc8,combinations,1,blank,incorrect,incorrect,syntax,True,blank_answer,104.3
e682e7486ad34839,palindrome-number,0,blank,incorrect,incorrect,syntax,True,blank_answer,104.5
e68e109fef1fa6f9,find-first-and-last-position-of-element-in-sorted-array,1,policy_violation,incorrect,incorrect,policy,True,policy_violation,105.5
e8b8883e07cd14af,find-first-and-last-position-of-element-in-sorted-array,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,105.8
e8e123a3e3a4a425,container-with-most-water,1,no_op,incorrect,indeterminate,system,False,judge_unavailable,162.6
e93bccc065a823e6,edit-distance,0,clean_logical_error,incorrect,indeterminate,system,False,judge_unavailable,171.6
e9d18a8201243c2f,integer-to-roman,1,wrong_after_revealed_prefix,incorrect,incorrect,execution-final,True,final_wrong_output,164.1
e9da2ec08bd74be8,integer-to-roman,1,boundary_off_by_one,incorrect,incorrect,execution-final,True,final_wrong_output,164.1
ea2bdfe5ad49541b,permutation-sequence,2,syntax_error,incorrect,incorrect,syntax,True,syntax_error,112.4
ea50f33a3e84ca50,unique-paths,2,blank,incorrect,incorrect,syntax,True,blank_answer,106.0
eb33fd30baae1dda,find-first-and-last-position-of-element-in-sorted-array,1,wrong_after_divergent_prefix,incorrect,indeterminate,system,False,judge_unavailable,160.5
eb42bbb40c9a268d,powx-n,1,no_op,incorrect,incorrect,execution-final,True,final_wrong_output,166.9
eb442faa3282179f,container-with-most-water,1,runtime_error,incorrect,indeterminate,system,False,judge_unavailable,170.0
eb78e2f4930a8cb7,jump-game,1,exact_reference,correct,correct,execution-final,True,final_pass,167.9
ebfdeca7a20623c9,find-first-and-last-position-of-element-in-sorted-array,0,boundary_off_by_one,incorrect,indeterminate,system,False,judge_unavailable,163.3
ecd7ab37715486cb,3sum,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,109.8
ee4c9bad8a920c29,jump-game,0,blank,incorrect,incorrect,syntax,True,blank_answer,105.6
ef42e21ccaabcbe8,search-a-2d-matrix,1,syntax_error,incorrect,incorrect,syntax,True,syntax_error,105.6
